date,country,region,place,cases,deaths,recoveries
2020-02-02,Mainland China,Hebei,,104,1,3
2020-02-02,Mainland China,Heilongjiang,,95,2,2
2020-02-02,Mainland China,Liaoning,,70,0,1
2020-02-02,Mainland China,Shanxi,,66,0,3
2020-02-02,Mainland China,Hainan,,64,1,4
2020-02-02,Mainland China,Gansu,,51,0,3
2020-02-02,Mainland China,Tianjin,,48,0,1
2020-02-02,Mainland China,Guizhou,,38,0,2
2020-02-02,Mainland China,Ningxia,,28,0,0
2020-02-02,Mainland China,Inner Mongolia,,27,0,1
2020-02-02,Mainland China,Jilin,,23,0,1
2020-02-02,Mainland China,Xinjiang,,21,0,0
2020-02-02,Japan,,,20,0,1
2020-02-02,Thailand,,,19,0,5
2020-02-02,Singapore,,,18,0,0
2020-02-02,Hong Kong,Hong Kong,,15,0,0
2020-02-02,South Korea,,,15,0,0
2020-02-02,Mainland China,Qinghai,,11,0,0
2020-02-02,Germany,,,10,0,0
2020-02-02,Taiwan,Taiwan,,10,0,0
2020-02-02,Macau,Macau,,8,0,0
2020-02-02,Malaysia,,,8,0,0
2020-02-02,France,,,6,0,0
2020-02-02,Vietnam,,,6,0,1
2020-02-02,United Arab Emirates,,,5,0,0
2020-02-02,Australia,New South Wales,,4,0,2
2020-02-02,Australia,Victoria,,4,0,0
2020-02-02,Canada,Ontario,,3,0,0
2020-02-02,Australia,Queensland,,2,0,0
2020-02-02,Australia,South Australia,,2,0,0
2020-02-02,India,,,2,0,0
2020-02-02,Italy,,,2,0,0
2020-02-02,Philippines,,,2,1,0
2020-02-02,Russia,,,2,0,0
2020-02-02,UK,,,2,0,0
2020-02-02,US,"Chicago, IL",,2,0,0
2020-02-02,Cambodia,,,1,0,0
2020-02-02,Canada,British Columbia,,1,0,0
2020-02-02,Finland,,,1,0,0
2020-02-02,Mainland China,Tibet,,1,0,0
2020-02-02,Nepal,,,1,0,0
2020-02-02,Spain,,,1,0,0
2020-02-02,Sri Lanka,,,1,0,0
2020-02-02,Sweden,,,1,0,0
2020-02-02,US,"Boston, MA",,1,0,0
2020-02-02,US,"Los Angeles, CA",,1,0,0
2020-02-02,US,"Orange, CA",,1,0,0
2020-02-02,US,"Santa Clara, CA",,1,0,0
2020-02-02,US,"Seattle, WA",,1,0,0
2020-02-02,US,"Tempe, AZ",,1,0,0
2020-02-03,Mainland China,Hubei,,13522,414,386
2020-02-03,Mainland China,Guangdong,,725,0,21
2020-02-03,Mainland China,Zhejiang,,724,0,43
2020-02-03,Mainland China,Henan,,566,2,16
2020-02-03,Mainland China,Hunan,,521,0,22
2020-02-03,Mainland China,Anhui,,408,0,14
2020-02-03,Mainland China,Jiangxi,,391,0,18
2020-02-03,Mainland China,Chongqing,,337,2,9
2020-02-03,Mainland China,Jiangsu,,271,0,8
2020-02-03,Mainland China,Shandong,,259,0,7
2020-02-03,Mainland China,Sichuan,,254,1,14
2020-02-03,Mainland China,Beijing,,212,1,12
2020-02-03,Mainland China,Shanghai,,203,1,10
2020-02-03,Mainland China,Fujian,,179,0,1
2020-02-03,Mainland China,Shaanxi,,128,0,0
2020-02-03,Mainland China,Guangxi,,127,0,7
2020-02-03,Mainland China,Heilongjiang,,121,2,2
2020-02-03,Mainland China,Yunnan,,117,0,5
2020-02-03,Mainland China,Hebei,,113,1,3
2020-02-03,Mainland China,Liaoning,,74,0,1
2020-02-03,Mainland China,Shanxi,,74,0,2
2020-02-03,Mainland China,Hainan,,72,1,4
2020-02-03,Mainland China,Tianjin,,60,0,1
2020-02-03,Mainland China,Gansu,,55,0,3
2020-02-03,Mainland China,Guizhou,,46,0,2
2020-02-03,Mainland China,Inner Mongolia,,34,0,1
2020-02-03,Mainland China,Jilin,,31,0,1
2020-02-03,Mainland China,Ningxia,,31,0,1
2020-02-03,Mainland China,Xinjiang,,24,0,0
2020-02-03,Japan,,,20,0,1
2020-02-03,Thailand,,,19,0,5
2020-02-03,Singapore,,,18,0,0
2020-02-03,Hong Kong,Hong Kong,,15,0,0
2020-02-03,South Korea,,,15,0,0
2020-02-03,Mainland China,Qinghai,,13,0,0
2020-02-03,Germany,,,12,0,0
2020-02-03,Taiwan,Taiwan,,10,0,0
2020-02-03,Macau,Macau,,8,0,0
2020-02-03,Malaysia,,,8,0,0
2020-02-03,Vietnam,,,8,0,1
2020-02-03,France,,,6,0,0
2020-02-03,United Arab Emirates,,,5,0,0
2020-02-03,Australia,New South Wales,,4,0,2
2020-02-03,Australia,Victoria,,4,0,0
2020-02-03,Canada,Ontario,,3,0,0
2020-02-03,India,,,3,0,0
2020-02-03,Australia,Queensland,,2,0,0
2020-02-03,Australia,South Australia,,2,0,0
2020-02-03,Italy,,,2,0,0
2020-02-03,Philippines,,,2,1,0
2020-02-03,Russia,,,2,0,0
2020-02-03,UK,,,2,0,0
2020-02-03,US,"Chicago, IL",,2,0,0
2020-02-03,US,"San Benito, CA",,2,0,0
2020-02-03,US,"Santa Clara, CA",,2,0,0
2020-02-03,Cambodia,,,1,0,0
2020-02-03,Canada,British Columbia,,1,0,0
2020-02-03,Finland,,,1,0,0
2020-02-03,Mainland China,Tibet,,1,0,0
2020-02-03,Nepal,,,1,0,0
2020-02-03,Spain,,,1,0,0
2020-02-03,Sri Lanka,,,1,0,0
2020-02-03,Sweden,,,1,0,0
2020-02-03,US,"Boston, MA",,1,0,0
2020-02-03,US,"Los Angeles, CA",,1,0,0
2020-02-03,US,"Orange, CA",,1,0,0
2020-02-03,US,"Seattle, WA",,1,0,0
2020-02-03,US,"Tempe, AZ",,1,0,0
2020-02-04,Mainland China,Hubei,,16678,479,522
2020-02-04,Mainland China,Zhejiang,,829,0,62
2020-02-04,Mainland China,Guangdong,,813,0,30
2020-02-04,Mainland China,Henan,,675,2,27
2020-02-04,Mainland China,Hunan,,593,0,31
2020-02-04,Mainland China,Anhui,,480,0,20
2020-02-04,Mainland China,Jiangxi,,476,0,20
2020-02-04,Mainland China,Chongqing,,366,2,9
2020-02-04,Mainland China,Jiangsu,,308,0,12
2020-02-04,Mainland China,Sichuan,,282,1,14
2020-02-04,Mainland China,Shandong,,275,0,11
2020-02-04,Mainland China,Beijing,,228,1,23
2020-02-04,Mainland China,Shanghai,,219,1,12
2020-02-04,Mainland China,Fujian,,194,0,3
2020-02-04,Mainland China,Heilongjiang,,155,2,4
2020-02-04,Mainland China,Shaanxi,,142,0,2
2020-02-04,Mainland China,Guangxi,,139,0,10
2020-02-04,Mainland China,Hebei,,126,1,4
2020-02-04,Mainland China,Yunnan,,122,0,5
2020-02-04,Mainland China,Liaoning,,81,0,2
2020-02-04,Mainland China,Shanxi,,81,0,4
2020-02-04,Mainland China,Hainan,,80,1,5
2020-02-04,Mainland China,Tianjin,,67,0,2
2020-02-04,Mainland China,Guizhou,,58,0,2
2020-02-04,Mainland China,Gansu,,57,0,4
2020-02-04,Mainland China,Jilin,,42,0,1
2020-02-04,Mainland China,Inner Mongolia,,35,0,1
2020-02-04,Mainland China,Ningxia,,34,0,1
2020-02-04,Mainland China,Xinjiang,,29,0,0
2020-02-04,Thailand,,,25,0,5
2020-02-04,Singapore,,,24,0,0
2020-02-04,Japan,,,22,0,1
2020-02-04,Hong Kong,Hong Kong,,17,1,0
2020-02-04,South Korea,,,16,0,0
2020-02-04,Mainland China,Qinghai,,15,0,0
2020-02-04,Germany,,,12,0,0
2020-02-04,Taiwan,Taiwan,,11,0,0
2020-02-04,Macau,Macau,,10,0,0
2020-02-04,Malaysia,,,10,0,0
2020-02-04,Vietnam,,,8,0,1
2020-02-04,France,,,6,0,0
2020-02-04,United Arab Emirates,,,5,0,0
2020-02-04,Australia,New South Wales,,4,0,2
2020-02-04,Australia,Victoria,,4,0,0
2020-02-04,Australia,Queensland,,3,0,0
2020-02-04,India,,,3,0,0
2020-02-04,Australia,South Australia,,2,0,0
2020-02-04,Canada,"Toronto, ON",,2,0,0
2020-02-04,Italy,,,2,0,0
2020-02-04,Philippines,,,2,1,0
2020-02-04,Russia,,,2,0,0
2020-02-04,UK,,,2,0,0
2020-02-04,US,"Chicago, IL",,2,0,0
2020-02-04,US,"San Benito, CA",,2,0,0
2020-02-04,US,"Santa Clara, CA",,2,0,0
2020-02-04,Belgium,,,1,0,0
2020-02-04,Cambodia,,,1,0,0
2020-02-04,Canada,British Columbia,,1,0,0
2020-02-04,Canada,"London, ON",,1,0,0
2020-02-04,Finland,,,1,0,0
2020-02-04,Mainland China,Tibet,,1,0,0
2020-02-04,Nepal,,,1,0,0
2020-02-04,Spain,,,1,0,0
2020-02-04,Sri Lanka,,,1,0,0
2020-02-04,Sweden,,,1,0,0
2020-02-04,US,"Boston, MA",,1,0,0
2020-02-04,US,"Los Angeles, CA",,1,0,0
2020-02-04,US,"Orange, CA",,1,0,0
2020-02-04,US,"Seattle, WA",,1,0,0
2020-02-04,US,"Tempe, AZ",,1,0,0
2020-02-05,Mainland China,Hubei,,19665,549,633
2020-02-05,Mainland China,Guangdong,,895,0,49
2020-02-05,Mainland China,Zhejiang,,895,0,78
2020-02-05,Mainland China,Henan,,764,2,47
2020-02-05,Mainland China,Hunan,,661,0,54
2020-02-05,Mainland China,Jiangxi,,548,0,27
2020-02-05,Mainland China,Anhui,,530,0,23
2020-02-05,Mainland China,Chongqing,,389,2,15
2020-02-05,Mainland China,Jiangsu,,341,0,23
2020-02-05,Mainland China,Shandong,,307,0,15
2020-02-05,Mainland China,Sichuan,,301,1,24
2020-02-05,Mainland China,Beijing,,253,1,24
2020-02-05,Mainland China,Shanghai,,243,1,15
2020-02-05,Mainland China,Fujian,,205,0,11
2020-02-05,Mainland China,Heilongjiang,,190,2,7
2020-02-05,Mainland China,Shaanxi,,165,0,6
2020-02-05,Mainland China,Guangxi,,150,0,13
2020-02-05,Mainland China,Hebei,,135,1,6
2020-02-05,Mainland China,Yunnan,,128,0,5
2020-02-05,Mainland China,Hainan,,99,1,5
2020-02-05,Mainland China,Liaoning,,89,0,4
2020-02-05,Mainland China,Shanxi,,81,0,5
2020-02-05,Mainland China,Tianjin,,69,1,2
2020-02-05,Mainland China,Guizhou,,64,1,9
2020-02-05,Mainland China,Gansu,,62,0,6
2020-02-05,Mainland China,Jilin,,54,0,2
2020-02-05,Mainland China,Inner Mongolia,,42,0,3
2020-02-05,Mainland China,Ningxia,,34,0,1
2020-02-05,Mainland China,Xinjiang,,32,0,0
2020-02-05,Singapore,,,28,0,0
2020-02-05,Thailand,,,25,0,5
2020-02-05,Japan,,,22,0,1
2020-02-05,Hong Kong,Hong Kong,,21,1,0
2020-02-05,South Korea,,,19,0,0
2020-02-05,Mainland China,Qinghai,,17,0,3
2020-02-05,Germany,,,12,0,0
2020-02-05,Malaysia,,,12,0,0
2020-02-05,Taiwan,Taiwan,,11,0,0
2020-02-05,Macau,Macau,,10,0,0
2020-02-05,Vietnam,,,8,0,1
2020-02-05,France,,,6,0,0
2020-02-05,United Arab Emirates,,,5,0,0
2020-02-05,Australia,New South Wales,,4,0,2
2020-02-05,Australia,Victoria,,4,0,0
2020-02-05,Australia,Queensland,,3,0,0
2020-02-05,India,,,3,0,0
2020-02-05,Australia,South Australia,,2,0,0
2020-02-05,Canada,British Columbia,,2,0,0
2020-02-05,Canada,"Toronto, ON",,2,0,0
2020-02-05,Italy,,,2,0,0
2020-02-05,Philippines,,,2,1,0
2020-02-05,Russia,,,2,0,0
2020-02-05,UK,,,2,0,0
2020-02-05,US,"Chicago, IL",,2,0,0
2020-02-05,US,"San Benito, CA",,2,0,0
2020-02-05,US,"Santa Clara, CA",,2,0,0
2020-02-05,Belgium,,,1,0,0
2020-02-05,Cambodia,,,1,0,0
2020-02-05,Canada,"London, ON",,1,0,0
2020-02-05,Finland,,,1,0,0
2020-02-05,Mainland China,Tibet,,1,0,0
2020-02-05,Nepal,,,1,0,0
2020-02-05,Spain,,,1,0,0
2020-02-05,Sri Lanka,,,1,0,0
2020-02-05,Sweden,,,1,0,0
2020-02-05,US,"Boston, MA",,1,0,0
2020-02-05,US,"Los Angeles, CA",,1,0,0
2020-02-05,US,"Madison, WI",,1,0,0
2020-02-05,US,"Orange, CA",,1,0,0
2020-02-05,US,"Seattle, WA",,1,0,0
2020-02-05,US,"Tempe, AZ",,1,0,0
2020-02-06,Mainland China,Hubei,,22112,618,817
2020-02-06,Mainland China,Guangdong,,970,0,69
2020-02-06,Mainland China,Zhejiang,,954,0,94
2020-02-06,Mainland China,Henan,,851,2,56
2020-02-06,Mainland China,Hunan,,711,0,81
2020-02-06,Mainland China,Jiangxi,,600,0,37
2020-02-06,Mainland China,Anhui,,591,0,34
2020-02-06,Mainland China,Chongqing,,411,2,24
2020-02-06,Mainland China,Jiangsu,,373,0,34
2020-02-06,Mainland China,Shandong,,347,0,27
2020-02-06,Mainland China,Sichuan,,321,1,31
2020-02-06,Mainland China,Beijing,,274,1,31
2020-02-06,Mainland China,Shanghai,,257,1,25
2020-02-06,Mainland China,Heilongjiang,,227,3,8
2020-02-06,Mainland China,Fujian,,215,0,14
2020-02-06,Mainland China,Shaanxi,,173,0,9
2020-02-06,Mainland China,Guangxi,,168,0,14
2020-02-06,Mainland China,Hebei,,157,1,13
2020-02-06,Mainland China,Yunnan,,133,0,7
2020-02-06,Mainland China,Hainan,,106,1,8
2020-02-06,Mainland China,Shanxi,,96,0,12
2020-02-06,Mainland China,Liaoning,,94,0,5
2020-02-06,Mainland China,Tianjin,,79,1,2
2020-02-06,Mainland China,Guizhou,,71,1,6
2020-02-06,Mainland China,Gansu,,62,0,6
2020-02-06,Mainland China,Jilin,,59,0,4
2020-02-06,Mainland China,Inner Mongolia,,46,0,4
2020-02-06,Japan,,,45,0,1
2020-02-06,Mainland China,Ningxia,,40,0,1
2020-02-06,Mainland China,Xinjiang,,36,0,0
2020-02-06,Singapore,,,28,0,0
2020-02-06,Thailand,,,25,0,5
2020-02-06,Hong Kong,Hong Kong,,24,1,0
2020-02-06,South Korea,,,23,0,0
2020-02-06,Mainland China,Qinghai,,18,0,3
2020-02-06,Taiwan,Taiwan,,16,0,1
2020-02-06,Germany,,,12,0,0
2020-02-06,Malaysia,,,12,0,0
2020-02-06,Macau,Macau,,10,0,1
2020-02-06,Vietnam,,,10,0,1
2020-02-06,France,,,6,0,0
2020-02-06,United Arab Emirates,,,5,0,0
2020-02-06,Australia,New South Wales,,4,0,2
2020-02-06,Australia,Queensland,,4,0,0
2020-02-06,Australia,Victoria,,4,0,0
2020-02-06,India,,,3,0,0
2020-02-06,Australia,South Australia,,2,0,0
2020-02-06,Canada,British Columbia,,2,0,0
2020-02-06,Canada,"Toronto, ON",,2,0,0
2020-02-06,Italy,,,2,0,0
2020-02-06,Philippines,,,2,1,0
2020-02-06,Russia,,,2,0,0
2020-02-06,UK,,,2,0,0
2020-02-06,US,"Chicago, IL",,2,0,0
2020-02-06,US,"San Benito, CA",,2,0,0
2020-02-06,US,"Santa Clara, CA",,2,0,0
2020-02-06,Belgium,,,1,0,0
2020-02-06,Cambodia,,,1,0,0
2020-02-06,Canada,"London, ON",,1,0,0
2020-02-06,Finland,,,1,0,0
2020-02-06,Mainland China,Tibet,,1,0,0
2020-02-06,Nepal,,,1,0,0
2020-02-06,Spain,,,1,0,0
2020-02-06,Sri Lanka,,,1,0,0
2020-02-06,Sweden,,,1,0,0
2020-02-06,US,"Boston, MA",,1,0,0
2020-02-06,US,"Los Angeles, CA",,1,0,0
2020-02-06,US,"Madison, WI",,1,0,0
2020-02-06,US,"Orange, CA",,1,0,0
2020-02-06,US,"Seattle, WA",,1,0,0
2020-02-06,US,"Tempe, AZ",,1,0,0
2020-02-07,Mainland China,Hubei,,24953,699,1115
2020-02-07,Mainland China,Guangdong,,1034,1,88
2020-02-07,Mainland China,Zhejiang,,1006,0,123
2020-02-07,Mainland China,Henan,,914,3,86
2020-02-07,Mainland China,Hunan,,772,0,112
2020-02-07,Mainland China,Anhui,,665,0,47
2020-02-07,Mainland China,Jiangxi,,661,0,45
2020-02-07,Mainland China,Chongqing,,426,2,31
2020-02-07,Mainland China,Jiangsu,,408,0,43
2020-02-07,Mainland China,Shandong,,386,0,37
2020-02-07,Mainland China,Sichuan,,344,1,42
2020-02-07,Mainland China,Beijing,,297,1,33
2020-02-07,Mainland China,Heilongjiang,,277,3,12
2020-02-07,Mainland China,Shanghai,,277,1,30
2020-02-07,Mainland China,Fujian,,224,0,20
2020-02-07,Mainland China,Shaanxi,,184,0,17
2020-02-07,Mainland China,Guangxi,,172,0,17
2020-02-07,Mainland China,Hebei,,172,1,22
2020-02-07,Mainland China,Yunnan,,138,0,12
2020-02-07,Mainland China,Hainan,,117,2,10
2020-02-07,Mainland China,Shanxi,,104,0,15
2020-02-07,Mainland China,Liaoning,,99,0,7
2020-02-07,Mainland China,Guizhou,,81,1,6
2020-02-07,Mainland China,Tianjin,,81,1,2
2020-02-07,Mainland China,Gansu,,67,0,9
2020-02-07,Mainland China,Jilin,,65,1,4
2020-02-07,Others,Cruise Ship,,61,0,0
2020-02-07,Mainland China,Inner Mongolia,,50,0,5
2020-02-07,Mainland China,Ningxia,,43,0,5
2020-02-07,Mainland China,Xinjiang,,39,0,0
2020-02-07,Singapore,,,30,0,0
2020-02-07,Hong Kong,Hong Kong,,25,1,0
2020-02-07,Japan,,,25,0,1
2020-02-07,Thailand,,,25,0,5
2020-02-07,South Korea,,,24,0,1
2020-02-07,Mainland China,Qinghai,,18,0,3
2020-02-07,Taiwan,Taiwan,,16,0,1
2020-02-07,Germany,,,13,0,0
2020-02-07,Malaysia,,,12,0,1
2020-02-07,Macau,Macau,,10,0,1
2020-02-07,Vietnam,,,10,0,1
2020-02-07,France,,,6,0,0
2020-02-07,Australia,Queensland,,5,0,0
2020-02-07,United Arab Emirates,,,5,0,0
2020-02-07,Australia,New South Wales,,4,0,2
2020-02-07,Australia,Victoria,,4,0,0
2020-02-07,Canada,British Columbia,,4,0,0
2020-02-07,India,,,3,0,0
2020-02-07,Italy,,,3,0,0
2020-02-07,Philippines,,,3,1,0
2020-02-07,UK,,,3,0,0
2020-02-07,Australia,South Australia,,2,0,0
2020-02-07,Canada,"Toronto, ON",,2,0,0
2020-02-07,Russia,,,2,0,0
2020-02-07,US,"Chicago, IL",,2,0,0
2020-02-07,US,"San Benito, CA",,2,0,0
2020-02-07,US,"Santa Clara, CA",,2,0,0
2020-02-07,Belgium,,,1,0,0
2020-02-07,Cambodia,,,1,0,0
2020-02-07,Canada,"London, ON",,1,0,0
2020-02-07,Finland,,,1,0,0
2020-02-07,Mainland China,Tibet,,1,0,0
2020-02-07,Nepal,,,1,0,0
2020-02-07,Spain,,,1,0,0
2020-02-07,Sri Lanka,,,1,0,0
2020-02-07,Sweden,,,1,0,0
2020-02-07,US,"Boston, MA",,1,0,0
2020-02-07,US,"Los Angeles, CA",,1,0,0
2020-02-07,US,"Madison, WI",,1,0,0
2020-02-07,US,"Orange, CA",,1,0,0
2020-02-07,US,"Seattle, WA",,1,0,0
2020-02-07,US,"Tempe, AZ",,1,0,0
2020-02-08,Mainland China,Hubei,,27100,780,1439
2020-02-08,Mainland China,Guangdong,,1095,1,112
2020-02-08,Mainland China,Zhejiang,,1048,0,175
2020-02-08,Mainland China,Henan,,981,4,116
2020-02-08,Mainland China,Hunan,,803,1,156
2020-02-08,Mainland China,Anhui,,733,0,59
2020-02-08,Mainland China,Jiangxi,,698,0,55
2020-02-08,Mainland China,Jiangsu,,439,0,51
2020-02-08,Mainland China,Chongqing,,428,2,39
2020-02-08,Mainland China,Shandong,,416,0,44
2020-02-08,Mainland China,Sichuan,,364,1,60
2020-02-08,Mainland China,Beijing,,315,2,34
2020-02-08,Mainland China,Heilongjiang,,295,5,13
2020-02-08,Mainland China,Shanghai,,286,1,41
2020-02-08,Mainland China,Fujian,,239,0,24
2020-02-08,Mainland China,Hebei,,195,1,30
2020-02-08,Mainland China,Shaanxi,,195,0,20
2020-02-08,Mainland China,Guangxi,,183,0,17
2020-02-08,Mainland China,Yunnan,,138,0,17
2020-02-08,Mainland China,Hainan,,124,2,14
2020-02-08,Mainland China,Shanxi,,115,0,21
2020-02-08,Mainland China,Liaoning,,105,0,8
2020-02-08,Mainland China,Guizhou,,89,1,7
2020-02-08,Mainland China,Tianjin,,88,1,4
2020-02-08,Mainland China,Gansu,,79,1,12
2020-02-08,Mainland China,Jilin,,69,1,4
2020-02-08,Others,Cruise Ship,,61,0,0
2020-02-08,Mainland China,Inner Mongolia,,52,0,5
2020-02-08,Mainland China,Ningxia,,45,0,15
2020-02-08,Mainland China,Xinjiang,,42,0,0
2020-02-08,Singapore,,,33,0,2
2020-02-08,Thailand,,,32,0,10
2020-02-08,Hong Kong,Hong Kong,,26,1,0
2020-02-08,Japan,,,25,0,1
2020-02-08,South Korea,,,24,0,1
2020-02-08,Mainland China,Qinghai,,18,0,3
2020-02-08,Taiwan,Taiwan,,17,0,1
2020-02-08,Malaysia,,,16,0,1
2020-02-08,Germany,,,13,0,0
2020-02-08,Vietnam,,,13,0,1
2020-02-08,France,,,11,0,0
2020-02-08,Macau,Macau,,10,0,1
2020-02-08,United Arab Emirates,,,7,0,0
2020-02-08,Australia,Queensland,,5,0,0
2020-02-08,Australia,New South Wales,,4,0,2
2020-02-08,Australia,Victoria,,4,0,0
2020-02-08,Canada,British Columbia,,4,0,0
2020-02-08,India,,,3,0,0
2020-02-08,Italy,,,3,0,0
2020-02-08,Philippines,,,3,1,0
2020-02-08,UK,,,3,0,0
2020-02-08,Australia,South Australia,,2,0,0
2020-02-08,Canada,"Toronto, ON",,2,0,0
2020-02-08,Russia,,,2,0,0
2020-02-08,US,"Chicago, IL",,2,0,0
2020-02-08,US,"San Benito, CA",,2,0,0
2020-02-08,US,"Santa Clara, CA",,2,0,0
2020-02-08,Belgium,,,1,0,0
2020-02-08,Cambodia,,,1,0,0
2020-02-08,Canada,"London, ON",,1,0,0
2020-02-08,Finland,,,1,0,0
2020-02-08,Mainland China,Tibet,,1,0,0
2020-02-08,Nepal,,,1,0,0
2020-02-08,Spain,,,1,0,0
2020-02-08,Sri Lanka,,,1,0,1
2020-02-08,Sweden,,,1,0,0
2020-02-08,US,"Boston, MA",,1,0,0
2020-02-08,US,"Los Angeles, CA",,1,0,0
2020-02-08,US,"Madison, WI",,1,0,0
2020-02-08,US,"Orange, CA",,1,0,0
2020-02-08,US,"Seattle, WA",,1,0,0
2020-02-08,US,"Tempe, AZ",,1,0,0
2020-02-09,Mainland China,Hubei,,29631,871,1795
2020-02-09,Mainland China,Guangdong,,1131,1,141
2020-02-09,Mainland China,Zhejiang,,1075,0,201
2020-02-09,Mainland China,Henan,,1033,6,153
2020-02-09,Mainland China,Hunan,,838,1,186
2020-02-09,Mainland China,Anhui,,779,1,72
2020-02-09,Mainland China,Jiangxi,,740,0,73
2020-02-09,Mainland China,Chongqing,,468,2,51
2020-02-09,Mainland China,Jiangsu,,468,0,71
2020-02-09,Mainland China,Shandong,,444,1,63
2020-02-09,Mainland China,Sichuan,,386,1,71
2020-02-09,Mainland China,Beijing,,326,2,37
2020-02-09,Mainland China,Heilongjiang,,307,6,14
2020-02-09,Mainland China,Shanghai,,293,1,44
2020-02-09,Mainland China,Fujian,,250,0,35
2020-02-09,Mainland China,Shaanxi,,208,0,25
2020-02-09,Mainland China,Hebei,,206,2,34
2020-02-09,Mainland China,Guangxi,,195,1,18
2020-02-09,Mainland China,Yunnan,,141,0,18
2020-02-09,Mainland China,Hainan,,131,3,19
2020-02-09,Mainland China,Shanxi,,119,0,25
2020-02-09,Mainland China,Liaoning,,107,0,12
2020-02-09,Mainland China,Guizhou,,99,1,7
2020-02-09,Mainland China,Tianjin,,91,1,4
2020-02-09,Mainland China,Gansu,,83,2,16
2020-02-09,Mainland China,Jilin,,78,1,12
2020-02-09,Others,Diamond Princess cruise ship,,64,0,0
2020-02-09,Mainland China,Inner Mongolia,,54,0,5
2020-02-09,Mainland China,Ningxia,,45,0,13
2020-02-09,Mainland China,Xinjiang,,45,0,0
2020-02-09,Singapore,,,40,0,2
2020-02-09,Thailand,,,32,0,10
2020-02-09,Hong Kong,Hong Kong,,29,1,0
2020-02-09,Japan,,,26,0,1
2020-02-09,South Korea,,,25,0,3
2020-02-09,Mainland China,Qinghai,,18,0,3
2020-02-09,Taiwan,Taiwan,,18,0,1
2020-02-09,Malaysia,,,16,0,1
2020-02-09,Germany,,,14,0,0
2020-02-09,Vietnam,,,13,0,1
2020-02-09,France,,,11,0,0
2020-02-09,Macau,Macau,,10,0,1
2020-02-09,United Arab Emirates,,,7,0,0
2020-02-09,Australia,Queensland,,5,0,0
2020-02-09,Australia,New South Wales,,4,0,2
2020-02-09,Australia,Victoria,,4,0,0
2020-02-09,Canada,British Columbia,,4,0,0
2020-02-09,India,,,3,0,0
2020-02-09,Italy,,,3,0,0
2020-02-09,Philippines,,,3,1,0
2020-02-09,UK,,,3,0,0
2020-02-09,Australia,South Australia,,2,0,0
2020-02-09,Canada,"Toronto, ON",,2,0,0
2020-02-09,Russia,,,2,0,0
2020-02-09,Spain,,,2,0,0
2020-02-09,US,"Chicago, IL",,2,0,2
2020-02-09,US,"San Benito, CA",,2,0,0
2020-02-09,US,"Santa Clara, CA",,2,0,0
2020-02-09,Belgium,,,1,0,0
2020-02-09,Cambodia,,,1,0,0
2020-02-09,Canada,"London, ON",,1,0,0
2020-02-09,Finland,,,1,0,0
2020-02-09,Mainland China,Tibet,,1,0,0
2020-02-09,Nepal,,,1,0,0
2020-02-09,Sri Lanka,,,1,0,1
2020-02-09,Sweden,,,1,0,0
2020-02-09,US,"Boston, MA",,1,0,0
2020-02-09,US,"Los Angeles, CA",,1,0,0
2020-02-09,US,"Madison, WI",,1,0,0
2020-02-09,US,"Orange, CA",,1,0,0
2020-02-09,US,"Seattle, WA",,1,0,1
2020-02-09,US,"Tempe, AZ",,1,0,0
2020-02-10,Mainland China,Hubei,,31728,974,2222
2020-02-10,Mainland China,Guangdong,,1159,1,167
2020-02-10,Mainland China,Zhejiang,,1092,0,242
2020-02-10,Mainland China,Henan,,1073,6,191
2020-02-10,Mainland China,Hunan,,879,1,208
2020-02-10,Mainland China,Anhui,,830,3,88
2020-02-10,Mainland China,Jiangxi,,771,1,105
2020-02-10,Mainland China,Jiangsu,,492,0,81
2020-02-10,Mainland China,Chongqing,,486,2,66
2020-02-10,Mainland China,Shandong,,466,1,66
2020-02-10,Mainland China,Sichuan,,405,1,80
2020-02-10,Mainland China,Beijing,,337,2,44
2020-02-10,Mainland China,Heilongjiang,,331,7,30
2020-02-10,Mainland China,Shanghai,,299,1,48
2020-02-10,Mainland China,Fujian,,261,0,39
2020-02-10,Mainland China,Hebei,,218,2,41
2020-02-10,Mainland China,Shaanxi,,213,0,30
2020-02-10,Mainland China,Guangxi,,210,1,24
2020-02-10,Mainland China,Yunnan,,149,0,19
2020-02-10,Mainland China,Hainan,,138,3,19
2020-02-10,Others,Diamond Princess cruise ship,,135,0,0
2020-02-10,Mainland China,Shanxi,,119,0,25
2020-02-10,Mainland China,Guizhou,,109,1,10
2020-02-10,Mainland China,Liaoning,,108,0,13
2020-02-10,Mainland China,Tianjin,,95,1,8
2020-02-10,Mainland China,Gansu,,83,2,17
2020-02-10,Mainland China,Jilin,,80,1,13
2020-02-10,Mainland China,Inner Mongolia,,58,0,5
2020-02-10,Mainland China,Ningxia,,49,0,13
2020-02-10,Mainland China,Xinjiang,,49,0,0
2020-02-10,Singapore,,,45,0,2
2020-02-10,Hong Kong,Hong Kong,,38,1,0
2020-02-10,Thailand,,,32,0,10
2020-02-10,South Korea,,,27,0,3
2020-02-10,Japan,,,26,0,4
2020-02-10,Mainland China,Qinghai,,18,0,3
2020-02-10,Malaysia,,,18,0,1
2020-02-10,Taiwan,Taiwan,,18,0,1
2020-02-10,Germany,,,14,0,0
